,topicID,tweetID,label,full_text_ar,full_text_en,preprocessed_text_no_stemming,preprocessed_text_with_stemming
927,CT20-AR-10,1226397117729689600,0,"@mozatahwarah @YouTube .
نداء إلى معالي الدكتور سلطان الجابر.

نطالب بمحاسبة وبمساءلة وسيم يوسف وكل فريق عمله في قناة أبوظبي.

الزلمه فرخ السروريه الإخونجية.

يتم الطعن والتشكيك في ديننا وثوابتنا وعاداتنا وتقاليدنا ورموزنا
عبر منصاتنا الإعلامية.

البرامج فاشله ومُبالغ في تكاليفها وهدر للمال العام.","@mozatahwarah @YouTube.
Appeal to His Excellency Dr. Sultan Al Jaber.

We demand accountability and accountability handsome Joseph and all his team in Abu Dhabi channel.

Alzlamh chick the necessary Alakhounjah.

We are challenged and questioned in our religion and our constants, customs, traditions and symbols
Through the media our platforms.

Unsuccessful programs and the amounts of the costs and waste of public money.",mozatahwarah youtube appeal excellency dr sultan al jaber demand accountability accountability handsome joseph team abu dhabi channel alzlamh chick necessary alakhounjah challenged questioned religion constants customs traditions symbols media platforms unsuccessful programs amounts costs waste public money,mozatahwarah youtube appeal excellency dr sultan al jaber demand accountability accountability handsome joseph team abu dhabi channel alzlamh chick necessary alakhounjah challenged questioned religion constants customs traditions symbols media platforms unsuccessful programs amounts costs waste public money
928,CT20-AR-10,1226420036061028354,0,"صباحك خير وبركة وسعادة وربيع وأمطار 
يجعل ايامك كلها خير وعافية دكتور 

#شكرا_وسيم_يوسف https://t.co/QE4l3wRtej","Morning goodness and blessing, happiness and spring rain
It makes all of your days and the good health of Dr.

# Hkura_osem_yousef https://t.co/QE4l3wRtej",morning goodness blessing happiness spring rain makes days good health dr,morning goodness blessing happiness spring rain makes days good health dr
929,CT20-AR-10,1226440574175240192,0,"#اسكات_الكلب_العاوي_وسيم_يوسف_الإماراتي 

١-رد الشيخ العلامة صالح الفوزان حفظه الله على التنويريين.
للإستماع إضغط على الرابط :
https://t.co/UbEpIc4OON","# Askat_alkalp_aoa_osem_yousef_alamaratne

1 Re-Sheikh Saleh Al-Fawzan God save the mark on enlighteners.
To listen, click on the link:
https://t.co/UbEpIc4OON",sheikh saleh al fawzan god save mark enlighteners listen click link,sheikh saleh al fawzan god save mark enlighteners listen click link
930,CT20-AR-10,1226448824375349251,0,"@waseem_yousef
اعلم ان الله يدخر لك امراً عجيباً جميلا
#شكرا_وسيم_يوسف https://t.co/UvYM6gq3l0","@waseem_yousef
I know that God spared you something strange beautiful
# Hkura_osem_yousef https://t.co/UvYM6gq3l0",know god spared something strange beautiful,know god spared something strange beautiful
931,CT20-AR-10,1226449035252445185,0,@selia1994 @moatazmatar @YouTube وصلت المرحله مع وسيم يوسف انه بيترجى ادارة المرسه الخاصه بأبنائه انهم لا ينادوا على ابنائه بأسمه بالكامل حتى لا يعرف الاصدقاء انه ابن وسيم يوسف ماهذا العقاب,"@ Selia1994 @moatazmatar @YouTube reached the stage with handsome Youssef he Petrjy special administration Almrsh his children that they do not preach to his sons in his name completely so friends do not know that he handsome son Joseph punishment, what is this",moatazmatar youtube reached stage handsome youssef petrjy special administration almrsh children preach sons name completely friends know handsome son joseph punishment,moatazmatar youtube reached stage handsome youssef petrjy special administration almrsh children preach sons name completely friends know handsome son joseph punishment
932,CT20-AR-10,1226453716871663616,0,@mozatahwarah والله الشيخ سالم فصل وسيم تفصيل وطلع كل فضايحه ومصايبة ، فعلا اهل العلم اعلم بالناس من العامة !,"@mozatahwarah God Sheikh Salem chapter handsome detail and came up all Vzaiha and Massaabh, scholars actually know people from the public!",mozatahwarah god sheikh salem chapter handsome detail came vzaiha massaabh scholars actually know people public,mozatahwarah god sheikh salem chapter handsome detail came vzaiha massaabh scholars actually know people public
933,CT20-AR-10,1226456721092153346,0,@yousuf96552890 @adel_alyafeii  ينتظر الجنسية بس حاله حال وسيم يوسف بعدين,@ Yousuf96552890 @adel_alyafeii waits for sex case if Bs handsome Youssef dimensions,waits sex case bs handsome youssef dimensions,waits sex case bs handsome youssef dimensions
934,CT20-AR-10,1226461367521153027,0,شفت مقطع على اليوتيوب للمدعو تامر اللبان يرد فيه على وسيم يوسف بخصوص البيت الابراهيمي ، وبغض النظر عن الاسلوب والطريقة والحجج والردود التي ساقها لكنني أؤكد بعد تمعن أن المدعو تامر اللبان ماهو الا نسخة مصغرة من التكفيري العفن وجدي غنيم ، فلا بارك الله بالاثنين ، غنيم واللبان ,"I saw a clip on YouTube for invited Tamer gum responded to the handsome Yusuf about the House of the Patriarchs, and regardless of the style and the way the arguments and responses that her leg, but I assure after persist that the so-called Tamer gum What is only a miniature version of takfiri mold and serious Ghoneim, then God bless on both. Ghoneim and chewing gum",saw clip youtube invited tamer gum responded handsome yusuf house patriarchs regardless style way arguments responses leg assure persist called tamer gum miniature version takfiri mold serious ghoneim god bless ghoneim chewing gum,saw clip youtube invited tamer gum responded handsome yusuf house patriarchs regardless style way arguments responses leg assure persist called tamer gum miniature version takfiri mold serious ghoneim god bless ghoneim chewing gum
935,CT20-AR-10,1226475815220776960,0,"@waseem_yousef 
هذا الفيديو هو رساله فخر وتقدير واعتزاز لنا من شيخنا الفاضل 
#شكرا_وسيم_يوسف https://t.co/7RSTrphzg1","@waseem_yousef
This video is a message of pride and appreciation and pride for us from our Shaykh al-Fadil
# Hkura_osem_yousef https://t.co/7RSTrphzg1",video message pride appreciation pride us shaykh al fadil,video message pride appreciation pride us shaykh al fadil
936,CT20-AR-10,1226486658691993602,0,"( ١ ) سلسلة الرد على شبهات
وسيم يوسف والمستشرقين
#سالم_الطويل_يمثلني https://t.co/YLCoJJ4l7o","(1) respond to suspicions of a series
Waseem Yousef and Orientalists
# Salm_ataiwal_amthelna https://t.co/YLCoJJ4l7o",respond suspicions series waseem yousef orientalists,respond suspicions series waseem yousef orientalists
937,CT20-AR-10,1226489347878334464,0,هذا هو وسيم يوسف https://t.co/z6xkwQcdJP,This is a handsome Joseph https://t.co/z6xkwQcdJP,handsome joseph,handsome joseph
938,CT20-AR-10,1226498719362748416,0,@waseem_yousef السلام عليكم الشيخ وسيم يوسف كيف حالكم ارجوك بمعني الاخوه المساعده فاانا معاق ومقعد ومشلول شللا رباعي من سبع سنوات طريح الفراش ولم يتم علاجي الي الان وهناك تصلب بلارجل وانكماش وذبول واذا ماادخلت المستشفي فسوف يقومون بقطع وبتر ارجلي واصبح بااعاقه ابديه،، عبده عثمان الحكمي https://t.co/b4d1mOuIFj,"Hello Sheikh Waseem Yusuf @waseem_yousef How are you please sense the brothers help Vaana disabled seat paraplegic quadrant paralysis of seven years bedridden not to be treatment now and there stiffness Blargel shrinkage and wilting if Maedjlt hospital will they cut off the amputation of my legs and became Baaagah eternal ,, Abdu Othman Hakami https://t.co/b4d1mOuIFj",hello sheikh waseem yusuf please sense brothers help vaana disabled seat paraplegic quadrant paralysis seven years bedridden treatment stiffness blargel shrinkage wilting maedjlt hospital cut amputation legs became baaagah eternal abdu othman hakami,hello sheikh waseem yusuf please sense brothers help vaana disabled seat paraplegic quadrant paralysis seven years bedridden treatment stiffness blargel shrinkage wilting maedjlt hospital cut amputation legs became baaagah eternal abdu othman hakami
939,CT20-AR-10,1226499218124218369,0,"@EROR__a7aAaee احنا نرجع لكتاب ابن سيرين لتفسير الاحلام بقه 
او نسأل العلامة الشيخ وسيم يوسف الكذاب !!
","@ EROR__a7aAaee Ehna we go back to the book of Ibn Sirin to interpret dreams tactful
Or ask Shaykh Yusuf handsome liar !!",ehna go back book ibn sirin interpret dreams tactful ask shaykh yusuf handsome liar,ehna go back book ibn sirin interpret dreams tactful ask shaykh yusuf handsome liar
940,CT20-AR-10,1226499495611027458,1,"وسيم يوسف يطعن بالبخاري 
حللت الغناء والقمار ولكن تتجرأ على من أنار الحياة لنا بدين محمد  خسأت  يا وسيم لا بل يا وقح https://t.co/ayzxprXSjt","Handsome Youssef stabbing Balbchari
Analyzed singing and gambling but dare from Anar life for us religion, O Muhammad Khosot handsome but my shameless https://t.co/ayzxprXSjt",handsome youssef stabbing balbchari analyzed singing gambling dare anar life us religion muhammad khosot handsome shameless,handsome youssef stabbing balbchari analyzed singing gambling dare anar life us religion muhammad khosot handsome shameless
941,CT20-AR-10,1226505729470849024,1,"@nadia__sultan @waseem_yousef .
نداء إلى معالي الدكتور سلطان الجابر.

نطالب بمحاسبة وبمساءلة وسيم يوسف وكل فريق عمله في قناة أبوظبي.

الزلمه فرخ السروريه الإخونجية.

يتم الطعن والتشكيك في ديننا وثوابتنا وعاداتنا وتقاليدنا ورموزنا
عبر منصاتنا الإعلامية.

البرامج فاشله ومُبالغ في تكاليفها وهدر للمال العام.","@nadia__sultan @waseem_yousef.
Appeal to His Excellency Dr. Sultan Al Jaber.

We demand accountability and accountability handsome Joseph and all his team in Abu Dhabi channel.

Alzlamh chick the necessary Alakhounjah.

We are challenged and questioned in our religion and our constants, customs, traditions and symbols
Through the media our platforms.

Unsuccessful programs and the amounts of the costs and waste of public money.",appeal excellency dr sultan al jaber demand accountability accountability handsome joseph team abu dhabi channel alzlamh chick necessary alakhounjah challenged questioned religion constants customs traditions symbols media platforms unsuccessful programs amounts costs waste public money,appeal excellency dr sultan al jaber demand accountability accountability handsome joseph team abu dhabi channel alzlamh chick necessary alakhounjah challenged questioned religion constants customs traditions symbols media platforms unsuccessful programs amounts costs waste public money
